,Unnamed: 0,FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,SOURCE_LAT_DMS,SOURCE_LONG_DMS,SOURCE_LAT_DEC,SOURCE_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED
60793,2009774,2413532,City of Bee Cave,Civil,TX,48,Travis,453.0,301831N,0975743W,30.308744,-97.9619829,,,,,287.0,942.0,Bee Cave,03/11/2008,07/14/2018
60825,2009806,2413564,City of Knollwood,Civil,TX,48,Grayson,181.0,334121N,0963706W,33.6892598,-96.6184624,,,,,253.0,830.0,Sherman,03/11/2008,07/13/2018
61996,2013872,2418854,City of Shaktoolik,Civil,AK,2,Nome (CA),180.0,642121N,1611145W,64.3558373,-161.1959483,,,,,3.0,10.0,Norton Bay B-5,04/11/2008,07/14/2018
61997,2013873,2418855,City of Shishmaref,Civil,AK,2,Nome (CA),180.0,661425N,1660642W,66.24033680000001,-166.1117183,,,,,1.0,3.0,Shishmaref A-3,04/11/2008,07/14/2018
61998,2013874,2418856,City of Shungnak,Civil,AK,2,Northwest Arctic,188.0,665250N,1570900W,66.8805201,-157.1499435,,,,,34.0,112.0,Shungnak D-3,04/11/2008,07/14/2018
61999,2013875,2418857,City of Soldotna,Civil,AK,2,Kenai Peninsula,122.0,602910N,1510402W,60.4862252,-151.0671064,,,,,33.0,108.0,Kenai B-3,04/11/2008,07/13/2018
62000,2013876,2418858,City of Stebbins,Civil,AK,2,Nome (CA),180.0,632811N,1621548W,63.4696993,-162.26338059999995,,,,,2.0,7.0,Saint Michael B-1,04/11/2008,07/14/2018
62001,2013877,2418859,City of Tanana,Civil,AK,2,Yukon-Koyukuk (CA),290.0,651029N,1520407W,65.1746198,-152.0686345,,,,,73.0,239.0,Tanana A-5,04/11/2008,07/14/2018
62002,2013878,2418860,City of Teller,Civil,AK,2,Nome (CA),180.0,651511N,1662032W,65.25310079999998,-166.3422166,,,,,10.0,33.0,Teller B-3,04/11/2008,07/13/2018
62003,2013879,2418861,City of Tenakee Springs,Civil,AK,2,Hoonah-Angoon (CA),105.0,574726N,1351122W,57.7904795,-135.1894937,,,,,95.0,312.0,Sitka D-4,04/11/2008,07/14/2018
62004,2013880,2418862,City of Thorne Bay,Civil,AK,2,Prince of Wales-Hyder (CA),198.0,553954N,1323200W,55.6648682,-132.5332989,,,,,36.0,118.0,Craig C-2,04/11/2008,07/14/2018
62005,2013881,2418863,City of Togiak,Civil,AK,2,Dillingham (CA),70.0,585724N,1602948W,58.9567879,-160.49674109999995,,,,,0.0,0.0,Hagemeister Island D-2,04/11/2008,07/14/2018
62006,2013882,2418864,City of Toksook Bay,Civil,AK,2,Bethel (CA),50.0,603016N,1650823W,60.5043095,-165.1397596,,,,,0.0,0.0,Nunivak Island C-1,04/11/2008,07/13/2018
62007,2013883,2418865,City of Unalakleet,Civil,AK,2,Nome (CA),180.0,635319N,1604737W,63.88858689999999,-160.7935626,,,,,2.0,7.0,Unalakleet D-4,04/11/2008,07/14/2018
62008,2013884,2418866,City of Unalaska,Civil,AK,2,Aleutians West (CA),16.0,535614N,1663233W,53.9371743,-166.54239950000004,,,,,0.0,0.0,Unalaska C-2,04/11/2008,07/14/2018
62009,2013885,2418867,City of Upper Kalskag,Civil,AK,2,Bethel (CA),50.0,613230N,1602001W,61.5416002,-160.33370109999996,,,,,21.0,69.0,Russian Mission C-4,04/11/2008,07/13/2018
62010,2013886,2418868,City of Valdez,Civil,AK,2,Valdez-Cordova (CA),261.0,610544N,1461815W,61.0955116,-146.3042817,,,,,0.0,0.0,Valdez A-7,04/11/2008,07/14/2018
62011,2013887,2418869,City of Wainwright,Civil,AK,2,North Slope,185.0,703857N,1600047W,70.6491235,-160.0130347,,,,,10.0,33.0,Wainwright C-2,04/11/2008,07/14/2018
62012,2013888,2418870,City of Wales,Civil,AK,2,Nome (CA),180.0,653643N,1680441W,65.6120831,-168.0780996,,,,,3.0,10.0,Teller C-7,04/11/2008,07/14/2018
62013,2013889,2418871,City of Wasilla,Civil,AK,2,Matanuska-Susitna,170.0,613437N,1492758W,61.57700790000001,-149.4661342,,,,,98.0,322.0,Anchorage C-7,04/11/2008,07/14/2018
62014,2013890,2418872,City of White Mountain,Civil,AK,2,Nome (CA),180.0,644052N,1632522W,64.68120019999999,-163.4228369,,,,,1.0,3.0,Solomon C-3,04/11/2008,07/13/2018
62015,2013891,2418873,City of Whittier,Civil,AK,2,Valdez-Cordova (CA),261.0,604717N,1483813W,60.7881375,-148.6370759,,,,,0.0,0.0,Seward D-5,04/11/2008,07/14/2018
62333,2014363,2419346,City of Adak,Civil,AK,2,Aleutians West (CA),16.0,515321N,1763505W,51.8890774,-176.5848236,,,,,0.0,0.0,Adak C-2,04/11/2008,07/14/2018
62334,2014364,2419347,City of Akhiok,Civil,AK,2,Kodiak Island,150.0,565642N,1541254W,56.9450164,-154.2151015,,,,,77.0,253.0,Trinity Islands D-1,04/11/2008,07/14/2018
62335,2014365,2419348,City of Akiak,Civil,AK,2,Bethel (CA),50.0,605422N,1611244W,60.9061411,-161.2122265,,,,,4.0,13.0,Bethel D-6,04/11/2008,07/14/2018
62336,2014366,2419349,City of Akutan,Civil,AK,2,Aleutians East,13.0,541023N,1654349W,54.1730892,-165.7303504,,,,,0.0,0.0,Unimak A-6,04/11/2008,07/14/2018
62337,2014367,2419350,City of Alakanuk,Civil,AK,2,Kusilvak (CA),158.0,624125N,1643750W,62.6901797,-164.63054350000004,,,,,3.0,10.0,Kwiguk C-6,04/11/2008,07/14/2018
62338,2014368,2419351,City of Aleknagik,Civil,AK,2,Dillingham (CA),70.0,591741N,1584122W,59.2946166,-158.6895827,,,,,11.0,36.0,Dillingham B-8,04/11/2008,07/13/2018
62339,2014369,2419352,City of Allakaket,Civil,AK,2,Yukon-Koyukuk (CA),290.0,663302N,1523737W,66.55055540000001,-152.626952,,,,,130.0,427.0,Bettles C-6,04/11/2008,07/13/2018
62340,2014370,2419353,City of Ambler,Civil,AK,2,Northwest Arctic,188.0,670523N,1575221W,67.0896991,-157.87254199999995,,,,,49.0,161.0,Ambler River A-4,04/11/2008,07/13/2018
62341,2014371,2419354,City of Anaktuvuk Pass,Civil,AK,2,North Slope,185.0,680900N,1514258W,68.15000069999999,-151.7161812,,,,,652.0,2139.0,Chandler Lake A-3,04/11/2008,07/13/2018
62342,2014372,2419355,City of Anderson,Civil,AK,2,Denali,68.0,641827N,1490922W,64.3073948,-149.15617930000005,,,,,170.0,558.0,Fairbanks B-5,04/11/2008,07/14/2018
62343,2014373,2419356,City of Angoon,Civil,AK,2,Hoonah-Angoon (CA),105.0,572714N,1343051W,57.45388539999999,-134.5141826,,,,,74.0,243.0,Sitka B-2,04/11/2008,07/14/2018
62344,2014374,2419357,City of Aniak,Civil,AK,2,Bethel (CA),50.0,613454N,1593242W,61.5817139,-159.5450572,,,,,17.0,56.0,Russian Mission C-2,04/11/2008,07/14/2018
62345,2014375,2419358,City of Anvik,Civil,AK,2,Yukon-Koyukuk (CA),290.0,623915N,1601250W,62.65409620000001,-160.2139404,,,,,19.0,62.0,Holy Cross C-3,04/11/2008,07/14/2018
62346,2014376,2419359,City of Atka,Civil,AK,2,Aleutians West (CA),16.0,521352N,1741307W,52.2311427,-174.2186349,,,,,62.0,203.0,Atka C-1,04/11/2008,07/13/2018
62347,2014377,2419360,City of Atqasuk,Civil,AK,2,North Slope,185.0,702852N,1572301W,70.4810108,-157.3835054,,,,,17.0,56.0,Meade River B-3,04/11/2008,07/14/2018
62348,2014378,2419361,City of Utqiaġvik,Civil,AK,2,North Slope,185.0,711623N,1564526W,71.27308740000002,-156.7571523,,,,,15.0,49.0,Barrow B-4,04/11/2008,07/14/2018
62349,2014379,2419362,City of Bethel,Civil,AK,2,Bethel (CA),50.0,604734N,1614730W,60.7927876,-161.791672,,,,,12.0,39.0,Bethel D-8,04/11/2008,07/14/2018
62350,2014380,2419363,City of Bettles,Civil,AK,2,Yukon-Koyukuk (CA),290.0,665430N,1513213W,66.9084283,-151.5369419,,,,,194.0,636.0,Bettles D-4,04/11/2008,07/13/2018
62351,2014381,2419364,City of Brevig Mission,Civil,AK,2,Nome (CA),180.0,652028N,1662944W,65.34123170000001,-166.49545700000004,,,,,9.0,30.0,Teller B-3,04/11/2008,07/14/2018
62352,2014382,2419365,City of Buckland,Civil,AK,2,Northwest Arctic,188.0,655842N,1610803W,65.978445,-161.13409019999997,,,,,6.0,20.0,Candle D-5,04/11/2008,07/13/2018
62353,2014383,2419366,City of Chefornak,Civil,AK,2,Bethel (CA),50.0,600918N,1641518W,60.1550448,-164.2549543,,,,,4.0,13.0,Baird Inlet A-7,04/11/2008,07/14/2018
62354,2014384,2419367,City of Chevak,Civil,AK,2,Kusilvak (CA),158.0,613146N,1653539W,61.5295598,-165.5941253,,,,,19.0,62.0,Hooper Bay C-2,04/11/2008,07/14/2018
62355,2014385,2419368,City of Chignik,Civil,AK,2,Lake and Peninsula,164.0,561815N,1582430W,56.30419870000001,-158.4082159,,,,,0.0,0.0,Chignik B-2,04/11/2008,07/14/2018
62356,2014386,2419369,City of Chuathbaluk,Civil,AK,2,Bethel (CA),50.0,613428N,1591456W,61.57457460000001,-159.24887959999995,,,,,65.0,213.0,Russian Mission C-1,04/11/2008,07/13/2018
62357,2014387,2419370,City of Clark's Point,Civil,AK,2,Dillingham (CA),70.0,585000N,1583158W,58.8334649,-158.5328971,,,,,19.0,62.0,Nushagak Bay D-2,04/11/2008,07/14/2018
62358,2014388,2419371,City of Coffman Cove,Civil,AK,2,Prince of Wales-Hyder (CA),198.0,560027N,1325013W,56.00738489999999,-132.837043,,,,,0.0,0.0,Petersburg A-3,04/11/2008,07/14/2018
62359,2014389,2419372,City of Cold Bay,Civil,AK,2,Aleutians East,13.0,551248N,1624502W,55.2134664,-162.75045219999996,,,,,15.0,49.0,Cold Bay A-3,04/11/2008,07/14/2018
62360,2014390,2419373,City of Cordova,Civil,AK,2,Valdez-Cordova (CA),261.0,603223N,1453737W,60.53975620000001,-145.6270361,,,,,3.0,10.0,Cordova C-5,04/11/2008,07/14/2018
62361,2014391,2419374,City of Craig,Civil,AK,2,Prince of Wales-Hyder (CA),198.0,552914N,1330717W,55.4873335,-133.12135379999998,,,,,55.0,180.0,Craig B-4,04/11/2008,07/14/2018
62362,2014392,2419375,City of Deering,Civil,AK,2,Northwest Arctic,188.0,660420N,1624438W,66.0722473,-162.74392269999996,,,,,2.0,7.0,Kotzebue A-2,04/11/2008,07/14/2018
62363,2014393,2419376,City of Delta Junction,Civil,AK,2,Southeast Fairbanks (CA),240.0,640337N,1454220W,64.0603017,-145.705673,,,,,348.0,1142.0,Big Delta A-4,04/11/2008,07/14/2018
62364,2014394,2419377,City of Dillingham,Civil,AK,2,Dillingham (CA),70.0,590318N,1583216W,59.055025,-158.5378365,,,,,27.0,89.0,Dillingham A-7,04/11/2008,07/14/2018
62365,2014395,2419378,City of Diomede,Civil,AK,2,Nome (CA),180.0,654514N,1685521W,65.7539261,-168.9225775,,,,,275.0,902.0,Teller D-8,04/11/2008,07/13/2018
62366,2014396,2419379,City of Eagle,Civil,AK,2,Southeast Fairbanks (CA),240.0,644653N,1411152W,64.7812636,-141.1977263,,,,,276.0,906.0,Eagle D-1,04/11/2008,07/14/2018
62367,2014397,2419380,City of Eek,Civil,AK,2,Bethel (CA),50.0,601259N,1620159W,60.2164434,-162.033106,,,,,5.0,16.0,Baird Inlet A-1,04/11/2008,07/14/2018
62368,2014398,2419381,City of Egegik,Civil,AK,2,Lake and Peninsula,164.0,581354N,1573208W,58.23170500000001,-157.5355396,,,,,0.0,0.0,Naknek A-5,04/11/2008,07/14/2018
62369,2014399,2419382,City of Ekwok,Civil,AK,2,Dillingham (CA),70.0,592046N,1572910W,59.3461866,-157.4860755,,,,,32.0,105.0,Dillingham B-4,04/11/2008,07/14/2018
62370,2014400,2419383,City of Elim,Civil,AK,2,Nome (CA),180.0,643706N,1621636W,64.61822579999999,-162.27655330000005,,,,,75.0,246.0,Solomon C-1,04/11/2008,07/14/2018
62371,2014401,2419384,City of Emmonak,Civil,AK,2,Kusilvak (CA),158.0,624634N,1643057W,62.7761588,-164.51571719999995,,,,,2.0,7.0,Kwiguk D-6,04/11/2008,07/14/2018
62372,2014402,2419385,City of Fairbanks,Civil,AK,2,Fairbanks North Star,90.0,645007N,1473912W,64.83529329999999,-147.6533595,,,,,136.0,446.0,Fairbanks D-2,04/11/2008,07/13/2018
62373,2014403,2419386,City of False Pass,Civil,AK,2,Aleutians East,13.0,544653N,1631836W,54.7812789,-163.309868,,,,,0.0,0.0,False Pass D-4,04/11/2008,07/14/2018
62374,2014404,2419387,City of Fort Yukon,Civil,AK,2,Yukon-Koyukuk (CA),290.0,663450N,1451429W,66.5806662,-145.2414231,,,,,134.0,440.0,Fort Yukon C-3,04/11/2008,07/14/2018
62375,2014405,2419388,City of Galena,Civil,AK,2,Yukon-Koyukuk (CA),290.0,644417N,1565149W,64.7380823,-156.8635046,,,,,38.0,125.0,Nulato C-2,04/11/2008,07/14/2018
62376,2014406,2419389,City of Gambell,Civil,AK,2,Nome (CA),180.0,634545N,1714258W,63.7623777,-171.7162292,,,,,0.0,0.0,Saint Lawrence D-6,04/11/2008,07/14/2018
62377,2014407,2419390,City of Golovin,Civil,AK,2,Nome (CA),180.0,643350N,1625956W,64.5639058,-162.998942,,,,,3.0,10.0,Solomon C-2,04/11/2008,07/14/2018
62378,2014408,2419391,City of Goodnews Bay,Civil,AK,2,Bethel (CA),50.0,590738N,1613431W,59.12716379999999,-161.57532709999995,,,,,55.0,180.0,Goodnews Bay A-7,04/11/2008,07/14/2018
62379,2014409,2419392,City of Grayling,Civil,AK,2,Yukon-Koyukuk (CA),290.0,625359N,1600628W,62.8997873,-160.1078282,,,,,221.0,725.0,Holy Cross D-3,04/11/2008,07/14/2018
62380,2014410,2419393,City of Gustavus,Civil,AK,2,Hoonah-Angoon (CA),105.0,582454N,1354403W,58.41491460000001,-135.7340875,,,,,4.0,13.0,Juneau B-6,04/11/2008,07/13/2018
62381,2014411,2419394,City of Holy Cross,Civil,AK,2,Yukon-Koyukuk (CA),290.0,621113N,1594911W,62.1868068,-159.8198045,,,,,50.0,164.0,Holy Cross A-2,04/11/2008,07/13/2018
62382,2014412,2419395,City of Homer,Civil,AK,2,Kenai Peninsula,122.0,593837N,1513046W,59.64352170000001,-151.51268869999996,,,,,4.0,13.0,Seldovia C-5,04/11/2008,07/13/2018
62383,2014413,2419396,City of Hoonah,Civil,AK,2,Hoonah-Angoon (CA),105.0,580640N,1352540W,58.1111152,-135.4277783,,,,,187.0,614.0,Juneau A-5,04/11/2008,07/13/2018
62384,2014414,2419397,City of Hooper Bay,Civil,AK,2,Kusilvak (CA),158.0,613130N,1660652W,61.5248775,-166.1145166,,,,,3.0,10.0,Hooper Bay C-3,04/11/2008,07/14/2018
62385,2014415,2419398,City of Houston,Civil,AK,2,Matanuska-Susitna,170.0,613657N,1494801W,61.6158664,-149.8003786,,,,,83.0,272.0,Anchorage C-8,04/11/2008,07/13/2018
62386,2014416,2419399,City of Hughes,Civil,AK,2,Yukon-Koyukuk (CA),290.0,660243N,1541415W,66.045221,-154.2376218,,,,,179.0,587.0,Hughes A-3,04/11/2008,07/14/2018
62387,2014417,2419400,City of Huslia,Civil,AK,2,Yukon-Koyukuk (CA),290.0,654200N,1562019W,65.700127,-156.3385544,,,,,61.0,200.0,Kateel River C-1,04/11/2008,07/14/2018
62388,2014418,2419401,City of Hydaburg,Civil,AK,2,Prince of Wales-Hyder (CA),198.0,551222N,1324915W,55.2061131,-132.8208895,,,,,22.0,72.0,Craig A-3,04/11/2008,07/13/2018
62389,2014419,2419402,City of Kachemak,Civil,AK,2,Kenai Peninsula,122.0,594028N,1512611W,59.6744381,-151.4364666,,,,,68.0,223.0,Seldovia C-4,04/11/2008,07/14/2018
62390,2014420,2419403,City of Kake,Civil,AK,2,Prince of Wales-Hyder (CA),198.0,565810N,1335541W,56.96953620000001,-133.9279378,,,,,23.0,75.0,Petersburg D-6,04/11/2008,07/13/2018
62391,2014421,2419404,City of Kaktovik,Civil,AK,2,North Slope,185.0,700723N,1433733W,70.1231027,-143.6257327,,,,,17.0,56.0,Barter Island A-5,04/11/2008,07/14/2018
62392,2014422,2419405,City of Kaltag,Civil,AK,2,Yukon-Koyukuk (CA),290.0,641920N,1584437W,64.32228760000001,-158.7435601,,,,,48.0,157.0,Nulato B-6,04/11/2008,07/14/2018
62393,2014423,2419406,City of Kasaan,Civil,AK,2,Prince of Wales-Hyder (CA),198.0,553321N,1322457W,55.5559684,-132.41589,,,,,164.0,538.0,Craig C-2,04/11/2008,07/14/2018
62394,2014424,2419407,City of Kenai,Civil,AK,2,Kenai Peninsula,122.0,603341N,1511230W,60.5615252,-151.2083909,,,,,26.0,85.0,Kenai C-4,04/11/2008,07/14/2018
62395,2014425,2419408,City of Ketchikan,Civil,AK,2,Ketchikan Gateway,130.0,552121N,1314020W,55.3558917,-131.6721368,,,,,219.0,718.0,Ketchikan B-6,04/11/2008,07/14/2018
62396,2014426,2419409,City of Kiana,Civil,AK,2,Northwest Arctic,188.0,665821N,1602604W,66.9725983,-160.4343268,,,,,39.0,128.0,Selawik D-3,04/11/2008,07/14/2018
62397,2014427,2419410,City of King Cove,Civil,AK,2,Aleutians East,13.0,550506N,1621815W,55.0848885,-162.3042261,,,,,39.0,128.0,Cold Bay A-1,04/11/2008,07/14/2018
62398,2014428,2419411,City of Kivalina,Civil,AK,2,Northwest Arctic,188.0,674354N,1643117W,67.7317446,-164.5214145,,,,,0.0,0.0,Noatak C-5 OE W,04/11/2008,07/13/2018
62399,2014429,2419412,City of Klawock,Civil,AK,2,Prince of Wales-Hyder (CA),198.0,553320N,1330513W,55.5555826,-133.0868249,,,,,12.0,39.0,Craig C-4,04/11/2008,07/14/2018
62400,2014430,2419413,City of Kobuk,Civil,AK,2,Northwest Arctic,188.0,665552N,1565338W,66.93101779999999,-156.8938405,,,,,57.0,187.0,Shungnak D-2,04/11/2008,07/14/2018
62401,2014431,2419414,City of Kodiak,Civil,AK,2,Kodiak Island,150.0,574729N,1522430W,57.7914673,-152.4082249,,,,,18.0,59.0,Kodiak D-2,04/11/2008,07/14/2018
62402,2014432,2419415,City of Kotlik,Civil,AK,2,Kusilvak (CA),158.0,630150N,1633311W,63.0304735,-163.5529969,,,,,1.0,3.0,Saint Michael A-4,04/11/2008,07/14/2018
62403,2014433,2419416,City of Kotzebue,Civil,AK,2,Northwest Arctic,188.0,665236N,1623124W,66.8766982,-162.52323130000005,,,,,27.0,89.0,Kotzebue D-2,04/11/2008,07/14/2018
62404,2014434,2419417,City of Koyuk,Civil,AK,2,Nome (CA),180.0,645628N,1610844W,64.9410825,-161.14545669999995,,,,,21.0,69.0,Norton Bay D-5,04/11/2008,07/14/2018
62405,2014435,2419418,City of Koyukuk,Civil,AK,2,Yukon-Koyukuk (CA),290.0,645403N,1574141W,64.9007774,-157.6946301,,,,,84.0,276.0,Nulato D-4,04/11/2008,07/14/2018
62406,2014436,2419419,City of Kupreanof,Civil,AK,2,Petersburg Borough,195.0,564833N,1325918W,56.80916479999999,-132.9884284,,,,,0.0,0.0,Petersburg D-3,04/11/2008,07/13/2018
62407,2014437,2419420,City of Kwethluk,Civil,AK,2,Bethel (CA),50.0,604752N,1612453W,60.79781679999999,-161.4146881,,,,,6.0,20.0,Bethel D-7,04/11/2008,07/14/2018
62408,2014438,2419421,City of Larsen Bay,Civil,AK,2,Kodiak Island,150.0,573227N,1540012W,57.5407639,-154.0032909,,,,,0.0,0.0,Karluk C-1,04/11/2008,07/14/2018
62409,2014439,2419422,City of Lower Kalskag,Civil,AK,2,Bethel (CA),50.0,613059N,1602120W,61.5163262,-160.35563249999996,,,,,13.0,43.0,Russian Mission C-4,04/11/2008,07/13/2018
62410,2014440,2419423,City of Manokotak,Civil,AK,2,Dillingham (CA),70.0,590017N,1590027W,59.0047203,-159.0074306,,,,,91.0,299.0,Goodnews Bay A-1,04/11/2008,07/14/2018
62411,2014441,2419424,City of Marshall,Civil,AK,2,Kusilvak (CA),158.0,615231N,1620256W,61.87532879999999,-162.04875230000005,,,,,18.0,59.0,Marshall D-1,04/11/2008,07/14/2018
62412,2014442,2419425,City of McGrath,Civil,AK,2,Yukon-Koyukuk (CA),290.0,625633N,1553347W,62.94237579999999,-155.56295669999997,,,,,101.0,331.0,McGrath D-6,04/11/2008,07/14/2018
62413,2014443,2419426,City of Mekoryuk,Civil,AK,2,Bethel (CA),50.0,602213N,1661559W,60.37023860000001,-166.26648799999995,,,,,13.0,43.0,Nunivak Island B-4,04/11/2008,07/13/2018
62414,2014444,2419427,City of Mountain Village,Civil,AK,2,Kusilvak (CA),158.0,620528N,1634315W,62.0911157,-163.7209368,,,,,32.0,105.0,Kwiguk A-4,04/11/2008,07/14/2018
62415,2014445,2419428,City of Napakiak,Civil,AK,2,Bethel (CA),50.0,604131N,1615844W,60.69196170000001,-161.9790083,,,,,6.0,20.0,Bethel C-8,04/11/2008,07/13/2018
62416,2014446,2419429,City of Napaskiak,Civil,AK,2,Bethel (CA),50.0,604207N,1614542W,60.7018571,-161.7615863,,,,,4.0,13.0,Bethel C-8,04/11/2008,07/13/2018
62417,2014447,2419430,City of Nenana,Civil,AK,2,Yukon-Koyukuk (CA),290.0,643218N,1490508W,64.53836650000001,-149.0855497,,,,,110.0,361.0,Fairbanks C-5,04/11/2008,07/14/2018
62418,2014448,2419431,City of New Stuyahok,Civil,AK,2,Dillingham (CA),70.0,592834N,1571616W,59.4761795,-157.2710031,,,,,46.0,151.0,Dillingham B-4,04/11/2008,07/14/2018
62419,2014449,2419432,City of Newhalen,Civil,AK,2,Lake and Peninsula,164.0,594337N,1545349W,59.7269826,-154.89698959999996,,,,,31.0,102.0,Iliamna C-6,04/11/2008,07/13/2018
62420,2014450,2419433,City of Nightmute,Civil,AK,2,Bethel (CA),50.0,602920N,1644943W,60.4888935,-164.82850219999997,,,,,3.0,10.0,Baird Inlet B-8,04/11/2008,07/14/2018
62421,2014451,2419434,City of Nikolai,Civil,AK,2,Yukon-Koyukuk (CA),290.0,630034N,1542235W,63.0095255,-154.3763237,,,,,131.0,430.0,Medfra A-3,04/11/2008,07/13/2018
62422,2014452,2419435,City of Nome,Civil,AK,2,Nome (CA),180.0,643027N,1652445W,64.5073981,-165.41243280000003,,,,,16.0,52.0,Nome C-1,04/11/2008,07/13/2018
62423,2014453,2419436,City of Nondalton,Civil,AK,2,Lake and Peninsula,164.0,595816N,1545145W,59.97112170000001,-154.8625628,,,,,130.0,427.0,Iliamna D-5,04/11/2008,07/14/2018
62424,2014454,2419437,City of Noorvik,Civil,AK,2,Northwest Arctic,188.0,664945N,1610215W,66.82921110000001,-161.0376257,,,,,14.0,46.0,Selawik D-5,04/11/2008,07/14/2018
62425,2014455,2419438,City of North Pole,Civil,AK,2,Fairbanks North Star,90.0,644511N,1472136W,64.752949,-147.35993269999997,,,,,150.0,492.0,Fairbanks D-1,04/11/2008,07/14/2018
62426,2014456,2419439,City of Nuiqsut,Civil,AK,2,North Slope,185.0,701249N,1505923W,70.2134817,-150.9896733,,,,,11.0,36.0,Harrison Bay A-2,04/11/2008,07/14/2018
62427,2014457,2419440,City of Nulato,Civil,AK,2,Yukon-Koyukuk (CA),290.0,644219N,1581418W,64.7052347,-158.23823330000005,,,,,149.0,489.0,Nulato C-5,04/11/2008,07/14/2018
62428,2014458,2419441,City of Nunam Iqua,Civil,AK,2,Kusilvak (CA),158.0,623039N,1645359W,62.5109632,-164.89984009999995,,,,,3.0,10.0,Kwiguk C-6,04/11/2008,07/14/2018
62429,2014459,2419442,City of Nunapitchuk,Civil,AK,2,Bethel (CA),50.0,605238N,1622741W,60.8772226,-162.4615242,,,,,3.0,10.0,Baird Inlet D-2,04/11/2008,07/14/2018
62430,2014460,2419443,City of Old Harbor,Civil,AK,2,Kodiak Island,150.0,571242N,1531936W,57.21153929999999,-153.32659990000005,,,,,320.0,1050.0,Kodiak A-4,04/11/2008,07/13/2018
62431,2014461,2419444,City of Ouzinkie,Civil,AK,2,Kodiak Island,150.0,575522N,1522811W,57.9227489,-152.4696801,,,,,53.0,174.0,Kodiak D-2,04/11/2008,07/14/2018
62432,2014462,2419445,City of Palmer,Civil,AK,2,Matanuska-Susitna,170.0,613550N,1490653W,61.597178,-149.1146878,,,,,72.0,236.0,Anchorage C-6,04/11/2008,07/14/2018
62433,2014463,2419446,City of Pelican,Civil,AK,2,Hoonah-Angoon (CA),105.0,575728N,1361304W,57.95768620000001,-136.2177473,,,,,54.0,177.0,Sitka D-7,04/11/2008,07/14/2018
62434,2014464,2419447,City of Petersburg (historical),Civil,AK,2,Petersburg Borough,195.0,564521N,1325216W,56.7558345,-132.8711951,,,,,190.0,623.0,Petersburg D-3,04/11/2008,08/06/2013
62435,2014465,2419448,City of Pilot Point,Civil,AK,2,Lake and Peninsula,164.0,573448N,1574556W,57.579974,-157.76563259999998,,,,,0.0,0.0,Ugashik C-6,04/11/2008,07/14/2018
62436,2014466,2419449,City of Pilot Station,Civil,AK,2,Kusilvak (CA),158.0,615632N,1625258W,61.9421953,-162.8827843,,,,,43.0,141.0,Marshall D-3,04/11/2008,07/14/2018
62437,2014467,2419450,City of Platinum,Civil,AK,2,Bethel (CA),50.0,585841N,1614308W,58.978137800000006,-161.71901430000003,,,,,80.0,262.0,Hagemeister Island D-6,04/11/2008,07/14/2018
62438,2014468,2419451,City of Point Hope,Civil,AK,2,North Slope,185.0,682041N,1664035W,68.3445953,-166.67641630000003,,,,,5.0,16.0,Point Hope B-3,04/11/2008,07/14/2018
62439,2014469,2419452,City of Port Alexander,Civil,AK,2,Prince of Wales-Hyder (CA),198.0,561329N,1343833W,56.224825,-134.6424907,,,,,0.0,0.0,Port Alexander A-2,04/11/2008,07/14/2018
62440,2014470,2419453,City of Port Heiden,Civil,AK,2,Lake and Peninsula,164.0,565633N,1583619W,56.9425941,-158.60533130000005,,,,,25.0,82.0,Chignik D-2,04/11/2008,07/14/2018
62441,2014471,2419454,City of Port Lions,Civil,AK,2,Kodiak Island,150.0,575231N,1525138W,57.87514760000001,-152.86059630000003,,,,,26.0,85.0,Kodiak D-3,04/11/2008,07/14/2018
