,Unnamed: 0,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips
3523,7778,1847448,"Martinsville city, Indiana",11647,[24033]
3524,24957,4822864,"El Campo city, Texas",11645,[48111]
3525,2719,643224,"Los Alamitos city, California",11639,[36031]
3526,5895,1629620,"Garden City city, Idaho",11637,[19177]
3527,1031,416410,"Cottonwood city, Arizona",11634,[20091]
3528,4680,1248850,"Nocatee CDP, Florida",11634,[48497]
3529,2275,618464,"Delhi CDP, California",11622,[36013]
3530,5821,1579860,"Waipio CDP, Hawaii",11607,[]
3531,24594,4805168,"Azle city, Texas",11607,[47189]
3532,26899,5126592,"Fairfax Station CDP, Virginia",11607,[55119]
3533,17151,3624405,"Elwood CDP, New York",11592,[39001]
3534,28900,5564450,"Port Washington city, Wisconsin",11589,[54019]
3535,21961,4223016,"Elizabethtown borough, Pennsylvania",11579,[36119]
3536,28614,5530000,"Grafton village, Wisconsin",11576,[54033]
3537,1703,543460,"Magnolia city, Arkansas",11570,[28133]
3538,11413,2481250,"Walker Mill CDP, Maryland",11569,[19075]
3539,5223,1323872,"Douglas city, Georgia",11566,[26013]
3540,5703,1512600,"Hawaiian Paradise Park CDP, Hawaii",11564,[51185]
3541,17564,3651528,"North Bellport CDP, New York",11561,[39089]
3542,16610,3544490,"Lovington city, New Mexico",11558,[48207]
3543,10404,2215605,"Claiborne CDP, Louisiana",11555,[42085]
3544,13946,2923086,"Excelsior Springs city, Missouri",11555,[16003]
3545,10926,2400250,"Accokeek CDP, Maryland",11546,[19079]
3546,25863,4862600,"Robstown city, Texas",11546,[47013]
3547,26007,4868624,"Snyder city, Texas",11543,[47147]
3548,28933,5567475,"Richfield village, Wisconsin",11539,[53053]
3549,26118,4873316,"Tomball city, Texas",11535,[47087]
3550,17879,3673176,"Tarrytown village, New York",11534,[39111]
3551,8789,1959925,"Oskaloosa city, Iowa",11531,[21203]
3552,20075,3965592,"Ravenna city, Ohio",11530,[17181]
3553,14263,2947648,"Mexico city, Missouri",11528,[16005]
3554,2369,622594,"Emeryville city, California",11524,[36059]
3555,23254,4286968,"Yeadon borough, Pennsylvania",11523,[36111]
3556,20270,3979072,"Urbana city, Ohio",11519,[17117]
3557,7902,1859328,"Peru city, Indiana",11510,[24033]
3558,17202,3627815,"Fulton city, New York",11509,[39061]
3559,18045,3701720,"Archdale city, North Carolina",11509,[42017]
3560,3198,671876,"Signal Hill city, California",11508,[36027]
3561,14579,2973942,"Troy city, Missouri",11505,[13191]
3562,28462,5513375,"Cedarburg city, Wisconsin",11499,[53047]
3563,11873,2623980,"East Grand Rapids city, Michigan",11493,[12035]
3564,2188,613560,"Citrus CDP, California",11489,[35005]
3565,4269,1213175,"Cocoa Beach city, Florida",11489,[49011]
3566,4801,1258700,"Port St. John CDP, Florida",11489,[49003]
3567,9371,2031125,"Haysville city, Kansas",11489,[6083]
3568,3429,686076,"Winton CDP, California",11487,[34035]
3569,15885,3404750,"Bellmawr borough, New Jersey",11482,[48349]
3570,5011,1276950,"Westview CDP, Florida",11480,[50017]
3571,1342,478760,"Valencia West CDP, Arizona",11468,[]
3572,4426,1227800,"Groveland city, Florida",11461,[50025]
3573,24311,4741860,"Lewisburg city, Tennessee",11457,[39165]
3574,25862,4862588,"Robinson city, Texas",11453,[46071]
3575,6864,1749607,"Minooka village, Illinois",11449,[27131]
3576,27638,5342415,"Maltby CDP, Washington",11443,[72123]
3577,2525,633798,"Hillsborough town, California",11436,[36033]
3578,26129,4873710,"Trophy Club town, Texas",11436,[47179]
3579,16039,3428770,"Haddonfield borough, New Jersey",11428,[48245]
3580,4318,1217725,"Doctor Phillips CDP, Florida",11416,[51061]
3581,24812,4815652,"Clute city, Texas",11414,[42133]
3582,22380,4244864,"Lower Burrell city, Pennsylvania",11413,[36117]
3583,17153,3624526,"Endwell CDP, New York",11412,[39061]
3584,27468,5319857,"East Renton Highlands CDP, Washington",11401,[72071]
3585,7252,1773638,"Summit village, Illinois",11398,[27119]
3586,3612,828360,"Frederick town, Colorado",11397,[31067]
3587,2787,646828,"Mendota city, California",11396,[36043]
3588,10080,2148558,"Lyndon city, Kentucky",11394,[4015]
3589,11640,2566035,"South Yarmouth CDP, Massachusetts",11391,[18139]
3590,6235,1710906,"Campton Hills village, Illinois",11386,[27041]
3591,16218,3457840,"Pennsville CDP, New Jersey",11380,[48359]
3592,18077,3704840,"Belmont city, North Carolina",11373,[42015]
3593,16254,3462910,"Ridgefield borough, New Jersey",11369,[48355]
3594,9860,2112160,"Campbellsville city, Kentucky",11364,[4021]
3595,11904,2627760,"Fenton city, Michigan",11364,[12009]
3596,21973,4223584,"Emmaus borough, Pennsylvania",11360,[37005]
3597,27805,5363210,"Sedro-Woolley city, Washington",11360,[72077]
3598,228,132272,"Gulf Shores city, Alabama",11358,[29189]
3599,5383,1347196,"Loganville city, Georgia",11355,[26091]
3600,4717,1251825,"Orange City city, Florida",11348,[51059]
3601,27695,5348645,"Newcastle city, Washington",11346,[56015]
3602,10237,2171688,"Somerset city, Kentucky",11334,[5031]
3603,16028,3426820,"Gloucester City city, New Jersey",11333,[48375]
3604,12148,2657760,"Niles city, Michigan",11332,[9001]
3605,16194,3454360,"Ocean City city, New Jersey",11328,[48395]
3606,24565,4803300,"Anna city, Texas",11318,[48069]
3607,18021,3683294,"Wyandanch CDP, New York",11315,[39149]
3608,15803,3343140,"Londonderry CDP, New Hampshire",11313,[48423]
3609,22518,4251384,"Mountain Top CDP, Pennsylvania",11311,[36115]
3610,3357,682667,"View Park-Windsor Hills CDP, California",11308,[34039]
3611,5928,1641320,"Jerome city, Idaho",11306,[19189]
3612,29042,5581325,"Two Rivers city, Wisconsin",11305,[53065]
3613,24021,4660020,"Spearfish city, South Dakota",11300,[1041]
3614,2978,656938,"Piedmont city, California",11296,[36033]
3615,22541,4252320,"Munhall borough, Pennsylvania",11296,[38045]
3616,1465,510720,"Camden city, Arkansas",11289,[29051]
3617,24184,4718540,"Crossville city, Tennessee",11284,[40043]
3618,29067,5584425,"Waupun city, Wisconsin",11277,[53053]
3619,4121,1067310,"Smyrna town, Delaware",11276,[55001]
3620,9514,2046000,"Merriam city, Kansas",11259,[6073]
3621,25873,4863020,"Roma city, Texas",11255,[47169]
3622,12004,2640860,"Ionia city, Michigan",11253,[9007]
3623,12913,2741696,"Mendota Heights city, Minnesota",11253,[12083]
3624,3606,827810,"Fort Morgan city, Colorado",11251,[31133]
3625,22916,4270256,"Shiloh CDP, Pennsylvania",11247,[37031]
3626,16371,3480270,"Westwood borough, New Jersey",11246,[48267]
3627,22244,4237955,"Jefferson Hills borough, Pennsylvania",11244,[38017]
3628,4968,1274512,"Villas CDP, Florida",11242,[49011]
3629,3217,672688,"Soquel CDP, California",11241,[35047]
3630,4567,1239375,"Lantana town, Florida",11240,[51003]
3631,11955,2635540,"Grosse Pointe Park city, Michigan",11240,[8123]
3632,10478,2228275,"Gardere CDP, Louisiana",11229,[42069]
3633,13753,2907966,"Branson city, Missouri",11228,[17013]
3634,7097,1764304,"River Forest village, Illinois",11215,[28021]
3635,23290,4450140,"Newport East CDP, Rhode Island",11211,[]
3636,1614,531190,"Helena-West Helena city, Arkansas",11210,[29043]
3637,15143,3108640,"Chalco CDP, Nebraska",11209,[40097]
3638,16032,3427995,"Greentree CDP, New Jersey",11209,[48237]
3639,16234,3460090,"Pompton Lakes borough, New Jersey",11205,[48355]
3640,17376,3640530,"Lake Grove village, New York",11205,[39133]
3641,20199,3974104,"Springdale city, Ohio",11203,[17095]
3642,27597,5337567,"Lake Morton-Berrydale CDP, Washington",11201,[72087]
3643,8098,1886084,"Yorktown town, Indiana",11200,[24019]
3644,5727,1528400,"Kaneohe Station CDP, Hawaii",11198,[]
3645,15879,3404180,"Beachwood borough, New Jersey",11193,[48261]
3646,19783,3946088,"Mack CDP, Ohio",11192,[17081]
3647,13643,2881520,"Yazoo City city, Mississippi",11189,[6029]
3648,15979,3419900,"Echelon CDP, New Jersey",11185,[48257]
3649,25396,4842388,"Leon Valley city, Texas",11183,[47077]
3650,27049,5148520,"Madison Heights CDP, Virginia",11180,[55075]
3651,1007,412840,"Chino Valley town, Arizona",11155,[20073]
3652,4816,1260225,"Richmond Heights CDP, Florida",11155,[51059]
3653,26594,4985370,"Woods Cross city, Utah",11152,[17031]
3654,13367,2819180,"D'Iberville city, Mississippi",11150,[5141]
3655,14630,2978118,"Webb City city, Missouri",11148,[13227]
3656,17094,3620698,"Dobbs Ferry village, New York",11141,[39119]
3657,8474,1933060,"Grimes city, Iowa",11139,[21239]
3658,8958,1974280,"Spencer city, Iowa",11132,[22017]
3659,26187,4876948,"Webster city, Texas",11128,[47151]
3660,17610,3654837,"Oneida city, New York",11120,[39015]
3661,10788,2283002,"Woodmere CDP, Louisiana",11114,[42079]
3662,25892,4863668,"Royse City city, Texas",11114,[47113]
3663,29278,5666220,"Riverton city, Wyoming",11113,[48439]
3664,27528,5327925,"Grandview city, Washington",11112,[72125]
3665,5724,1525400,"Kalaoa CDP, Hawaii",11107,[51179]
3666,24509,4780200,"White House city, Tennessee",11107,[40007]
3667,15657,3226500,"Gardnerville Ranchos CDP, Nevada",11103,[34013]
3668,25061,4827996,"Galena Park city, Texas",11103,[48069]
3669,24723,4811368,"Burkburnett city, Texas",11100,[46103]
3670,12704,2725118,"Grand Rapids city, Minnesota",11099,[12113]
3671,4348,1221750,"Fairview Shores CDP, Florida",11096,[51059]
3672,5193,1321017,"Cusseta-Chattahoochee County unified government, Georgia",11096,[25017]
3673,27038,5147296,"Lowes Island CDP, Virginia",11094,[55077]
3674,19612,3933838,"Harrison city, Ohio",11093,[18047]
3675,987,409690,"Camp Verde town, Arizona",11091,[20043]
3676,10059,2144146,"Lawrenceburg city, Kentucky",11087,[4001]
3677,25822,4860836,"Raymondville city, Texas",11087,[45035]
3678,24348,4749060,"Millington city, Tennessee",11073,[40041]
3679,19416,3918868,"Coshocton city, Ohio",11062,[17117]
3680,3195,671806,"Sierra Madre city, California",11061,[36017]
3681,25045,4827348,"Fredericksburg city, Texas",11046,[45011]
3682,2137,610928,"Canyon Lake city, California",11043,[34025]
3683,11156,2436125,"Halfway CDP, Maryland",11043,[19051]
3684,4586,1240450,"Lighthouse Point city, Florida",11042,[51105]
3685,14586,2974626,"Union city, Missouri",11041,[16075]
3686,18684,3766700,"Tarboro town, North Carolina",11038,[42011]
3687,955,403530,"Arizona City CDP, Arizona",11030,[20113]
3688,14574,2973618,"Town and Country city, Missouri",11030,[17003]
3689,19666,3937464,"Ironton city, Ohio",11030,[17183]
3690,11522,2530420,"Holbrook CDP, Massachusetts",11029,[18147]
3691,7264,1774574,"Taylorville city, Illinois",11027,[27169]
3692,11409,2479900,"Urbana CDP, Maryland",11022,[18183]
3693,3215,672646,"Sonoma city, California",11014,[34021]
3694,19453,3921742,"Dent CDP, Ohio",11012,[17095]
3695,28737,5544950,"Little Chute village, Wisconsin",11006,[54083]
3696,10428,2220610,"DeRidder city, Louisiana",10995,[42079]
3697,17513,3648890,"Mount Kisco village, New York",10994,[39093]
3698,17870,3671894,"Suffern village, New York",10984,[39127]
3699,20676,4031700,"Guthrie city, Oklahoma",10984,[21113]
3700,4965,1274368,"Viera East CDP, Florida",10975,[]
3701,21377,4154900,"Ontario city, Oregon",10972,[2050]
3702,10980,2410150,"Brock Hall CDP, Maryland",10965,[19103]
3703,6334,1717497,"Crestwood village, Illinois",10959,[27027]
3704,18674,3765580,"Summerfield town, North Carolina",10957,[42045]
3705,11980,2638180,"Highland Park city, Michigan",10955,[12009]
3706,16015,3424990,"Franklin Lakes borough, New Jersey",10953,[48385]
3707,2872,651140,"Newman city, California",10951,[36043]
3708,20280,3979562,"Van Wert city, Ohio",10946,[17099]
3709,16115,3440680,"Little Ferry borough, New Jersey",10942,[48255]
3710,2443,628182,"Garden Acres CDP, California",10931,[34035]
3711,11943,2633340,"Grand Haven city, Michigan",10929,[12057]
3712,18377,3735880,"Kings Mountain city, North Carolina",10929,[42009]
3713,24595,4805180,"Bacliff CDP, Texas",10925,[46103]
3714,11250,2452975,"Mitchellville CDP, Maryland",10924,[19005]
3715,3092,663050,"Rossmoor CDP, California",10920,[34025]
3716,21208,4117800,"Damascus city, Oregon",10909,[2090]
3717,10430,2220820,"Destrehan CDP, Louisiana",10906,[42071]
3718,13636,2879120,"West Point city, Mississippi",10903,[6035]
3719,24169,4716300,"Collegedale city, Tennessee",10902,[39167]
3720,5184,1319616,"Cordele city, Georgia",10901,[26047]
3721,27053,5148996,"Manchester CDP, Virginia",10895,[55095]
3722,19303,3909246,"Brooklyn city, Ohio",10891,[17167]
3723,10374,2210075,"Broussard city, Louisiana",10888,[42077]
3724,5475,1359080,"Panthersville CDP, Georgia",10883,[25009]
3725,21691,4209248,"Broomall CDP, Pennsylvania",10883,[36119]
3726,28584,5526982,"Fox Crossing village, Wisconsin",10879,[54081]
3727,17057,3618256,"Corning city, New York",10870,[39143]
3728,26292,4906810,"Bluffdale city, Utah",10869,[17073]
3729,26166,4875476,"Vidor city, Texas",10862,[48089]
3730,12300,2676960,"Sturgis city, Michigan",10861,[8109]
3731,1277,466470,"Show Low city, Arizona",10860,[20125]
3732,3276,677805,"Tamalpais-Homestead Valley CDP, California",10853,[]
3733,11216,2447125,"Linthicum CDP, Maryland",10852,[19011]
3734,17602,3654485,"Ogdensburg city, New York",10851,[39075]
3735,168,125120,"Fairfield city, Alabama",10850,[29121]
3736,11347,2468300,"Rosaryville CDP, Maryland",10844,[19047]
3737,10933,2401635,"Annapolis Neck CDP, Maryland",10841,[]
3738,17458,3646019,"Massena village, New York",10839,[39017]
3739,26529,4969640,"Smithfield city, Utah",10832,[17059]
3740,1704,543610,"Malvern city, Arkansas",10830,[28129]
3741,16333,3473140,"Totowa borough, New Jersey",10829,[48375]
3742,19524,3927776,"Forestville CDP, Ohio",10829,[18005]
3743,4112,1056500,"Pike Creek Valley CDP, Delaware",10823,[55007]
3744,4250,1211912,"Cheval CDP, Florida",10821,[48491]
3745,11826,2617020,"Coldwater city, Michigan",10819,[10001]
3746,19479,3923730,"East Liverpool city, Ohio",10817,[17183]
3747,5327,1339524,"Holly Springs city, Georgia",10809,[26033]
3748,24332,4746240,"Martin city, Tennessee",10797,[40061]
3749,23148,4281824,"Waynesboro borough, Pennsylvania",10793,[36109]
3750,18013,3682750,"Woodbury village, New York",10791,[39037]
3751,17574,3653198,"North Lindenhurst CDP, New York",10788,[39021]
3752,6217,1709980,"Burr Ridge village, Illinois",10783,[27033]
3753,7413,1783518,"Worth village, Illinois",10780,[26165]
3754,4669,1247700,"Naranja CDP, Florida",10776,[49041]
3755,26163,4875308,"Vernon city, Texas",10765,[48121]
3756,15915,3408455,"Browns Mills CDP, New Jersey",10763,[48245]
3757,29018,5578750,"Sussex village, Wisconsin",10763,[54047]
3758,6484,1727442,"Fox Lake village, Illinois",10762,[26139]
3759,26428,4945090,"Lindon city, Utah",10761,[17031]
3760,4803,1258727,"Port Salerno CDP, Florida",10760,[51037]
3761,19954,3956280,"Northbrook CDP, Ohio",10760,[17125]
3762,4639,1245175,"Miami Shores village, Florida",10756,[49027]
3763,15775,3319620,"Durham CDP, New Hampshire",10753,[48427]
3764,13706,2904222,"Bellefontaine Neighbors city, Missouri",10751,[16017]
3765,25243,4837156,"Jacinto City city, Texas",10748,[46035]
3766,12135,2656360,"Muskegon Heights city, Michigan",10743,[11001]
3767,26068,4871540,"Sweetwater city, Texas",10740,[46071]
3768,26523,4967770,"Santaquin city, Utah",10740,[17029]
3769,2388,623616,"Farmersville city, California",10738,[34025]
3770,8975,1975630,"Storm Lake city, Iowa",10738,[21195]
3771,28764,5549300,"Marinette city, Wisconsin",10729,[54059]
3772,9137,2002900,"Atchison city, Kansas",10727,[6083]
3773,21854,4218152,"Darby borough, Pennsylvania",10710,[36111]
3774,4951,1273075,"Union Park CDP, Florida",10707,[51109]
3775,17196,3627419,"Fredonia village, New York",10695,[39141]
3776,2658,640410,"La Riviera CDP, California",10693,[36059]
3777,28802,5553750,"Monroe city, Wisconsin",10688,[53065]
3778,24050,4666700,"Vermillion city, South Dakota",10687,[1045]
3779,1089,428140,"Gold Canyon CDP, Arizona",10684,[20113]
3780,2996,657540,"Placerville city, California",10681,[34029]
3781,13530,2856800,"Petal city, Mississippi",10669,[6029]
3782,1403,501870,"Arkadelphia city, Arkansas",10664,[29071]
3783,19241,3904920,"Bedford Heights city, Ohio",10662,[18055]
3784,10753,2275740,"Timberlane CDP, Louisiana",10655,[42075]
3785,13745,2906976,"Bolivar city, Missouri",10654,[17025]
3786,26916,5128688,"Forest CDP, Virginia",10653,[55061]
3787,28439,5511200,"Burlington city, Wisconsin",10652,[54097]
3788,4428,1228050,"Gulf Gate Estates CDP, Florida",10650,[48491]
3789,26566,4980090,"Vernal city, Utah",10650,[17063]
3790,4101,1047420,"Milford city, Delaware",10645,[55015]
3791,16304,3468430,"Somers Point city, New Jersey",10644,[48409]
3792,10343,2204685,"Bastrop city, Louisiana",10643,[42079]
3793,22310,4241440,"Lansdowne borough, Pennsylvania",10641,[38005]
3794,4649,1245900,"Minneola city, Florida",10634,[51001]
3795,5008,1276700,"West Perrine CDP, Florida",10634,[51003]
3796,8423,1928605,"Fort Madison city, Iowa",10634,[21225]
3797,3120,666004,"San Diego Country Estates CDP, California",10633,[36027]
3798,3514,812387,"Castle Pines city, Colorado",10623,[31153]
3799,2272,618352,"Del Aire CDP, California",10614,[36019]
3800,24308,4741340,"Lawrenceburg city, Tennessee",10614,[40001]
3801,2624,639444,"Lake Arrowhead CDP, California",10612,[36023]
3802,18489,3745840,"Myrtle Grove CDP, North Carolina",10610,[42053]
3803,5632,1379388,"Vidalia city, Georgia",10603,[26113]
3804,28262,5471212,"St. Albans city, West Virginia",10600,[53033]
3805,6784,1745434,"Lyons village, Illinois",10599,[27081]
3806,19868,3951716,"Montgomery city, Ohio",10587,[18081]
3807,4857,1264400,"Satellite Beach city, Florida",10585,[49041]
3808,21421,4165250,"Sandy city, Oregon",10581,[2164]
3809,18410,3738320,"Lincolnton city, North Carolina",10574,[42005]
3810,24444,4767200,"Seymour CDP, Tennessee",10574,[40071]
3811,7162,1767769,"Sauk Village village, Illinois",10572,[27141]
3812,7121,1765611,"Roscoe village, Illinois",10571,[27089]
3813,1417,504030,"Batesville city, Arkansas",10568,[29099]
3814,2842,649362,"Morro Bay city, California",10568,[34019]
3815,11554,2539660,"Maynard CDP, Massachusetts",10560,[18107]
3816,11900,2627380,"Farmington city, Michigan",10560,[12001]
3817,10490,2229850,"Gonzales city, Louisiana",10558,[42109]
3818,13940,2922834,"Eureka city, Missouri",10554,[16057]
3819,11399,2478050,"Timonium CDP, Maryland",10548,[19023]
3820,28308,5483500,"Vienna city, West Virginia",10547,[51195]
3821,19622,3934748,"Heath city, Ohio",10542,[17141]
3822,2901,652760,"Oak Hills CDP, California",10541,[35059]
3823,2340,621292,"East Whittier CDP, California",10540,[35011]
3824,20283,3979716,"Vermilion city, Ohio",10538,[17079]
3825,469,167608,"Saks CDP, Alabama",10535,[29149]
3826,4948,1272442,"Trinity CDP, Florida",10529,[51059]
